1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 7 -93.86719788965765 0.2448979591836735
 8 -93.86713105517956 0.2448979591836735
 9 -93.86650262721719 0.2448979591836735
 10 -93.86314675140498 0.2448979591836735
 11 -93.86301081424617 0.2448979591836735
 12 -93.86294473387404 0.2448979591836735
 13 -48.73959031344594 0.2448979591836735
 14 -48.73952236473947 0.2448979591836735
 15 -48.73195193344900 0.2448979591836735
 16 -48.59710573663956 0.2448979591836735
 17 -48.55091729173205 0.2448979591836735
 18 -48.55080749688074 0.2448979591836735
 19 -48.55024888487850 0.2448979591836735
 20 -48.47897323087506 0.2448979591836735
 21 -48.47891525593776 0.2448979591836735
 22 -48.46303690947684 0.2448979591836735
 23 -48.39095849588216 0.2448979591836735
 24 -48.37941955317019 0.2448979591836735
 25 -48.27845530439302 0.2448979591836735
 26 -48.27841963993392 0.2448979591836735
 27 -48.27172994044258 0.2448979591836735
 28 -48.24792129623074 0.2448979591836735
 29 -48.24787814425869 0.2448979591836735
 30 -48.24133100162481 0.2448979591836735
 31 -48.02334737707741 0.2448979591836735
 32 -48.02331667459507 0.2448979591836735
 33 -48.02024993392347 0.2448979591836735
 34 -48.02022051518001 0.2448979591836735
 35 -48.00787579629147 0.2448979591836735
 36 -48.00535655422264 0.2448979591836735
 37 -47.93869209789096 0.2448979591836735
 38 -47.93563315834921 0.2448979591836735
 39 -47.92810885460844 0.2448979591836735
 40 -47.92539795563571 0.2448979591836735
 41 -47.80745087552931 0.2448979591836735
 42 -47.76608125350432 0.2448979591836735
 43 -47.76045845669192 0.2448979591836735
 44 -47.76039541172924 0.2448979591836735
 45 -47.75863289035819 0.2448979591836735
 46 -47.75045795065562 0.2448979591836735
 47 -47.75003985606012 0.2448979591836735
 48 -47.74997792048447 0.2448979591836735
 49 -4.843027126161196 0.2448979591836735
 50 -3.022238607223317 0.2448979591836735
 51 -2.622009416961814 0.2448979591836735
 52 -2.436157323957609 0.2448979591836735
 53 -2.305782511750917 0.2448979591836735
 54 -2.305766485085684 0.2448979591836735
 55 -2.103848330112001 0.2448979591836735
 56 -2.042707701501413 0.2448979591836735
 57 -2.042697271362552 0.2448979591836735
 58 -1.660567180365478 0.2448979591836735
 59 -1.627336353126712 0.2448979591836735
 60 -1.627326010170681 0.2448979591836735
 61 -1.412089275220037 0.2448979591836735
 62 -1.331096746460922 0.2448979591836735
 63 -1.331082640248393 0.2448979591836735
 64 -0.02568442080891958 0.2448979591836735
 65 -0.02566081385567779 0.2448979591836735
 66 0.009047251176020090 0.2448979591836735
 67 0.3988696617227985 0.2448979591836735
 68 0.4242161170869211 0.2448979591836735
 69 0.4252863761627730 0.2448979591836735
 70 0.4252946944949001 0.2448979591836735
 71 0.5038815886973388 0.2448979591836735
 72 0.6865679016237307 0.2448979591836735
 73 0.6955127118115655 0.2448979591836735
 74 0.9429760007130701 0.2448979591836735
 75 0.9429886800035109 0.2448979591836735
 76 1.060107121156771 0.2448979591836735
 77 1.129706065893514 0.2448979591836735
 78 1.130318828426260 0.2448979591836735
 79 1.166204290286541 0.2448979591836735
 80 1.347603184508980 0.2448979591836735
 81 1.590137403049793 0.2448979591836735
 82 1.687656060188842 0.2448979591836735
 83 1.687687389538358 0.2448979591836735
 84 2.525563814449049 0.2448979591836735
 85 2.525567313161292 0.2448979591836735
 86 2.587044577275595 0.2448979591836735
 87 2.658655860528334 0.2448979591836735
 88 2.661045260044859 0.2448979591836735
 89 2.762949168866838 0.2448979591836735
 90 2.806137327816449 0.2448979591836735
 91 2.806143516350065 0.2448979591836735
 92 2.884848558848514 0.2448979591836735
 93 3.450073604944382 0.2448979591836735
 94 3.534646653267274 0.2448979591836735
 95 3.665764558401230 0.2448979591836735
 96 3.665774560988881 0.2448979591836735
 97 3.828246570312654 0.2448979591836735
 98 3.866197905578718 0.2448979591836735
 99 3.866205739121173 0.2448979591836735
 100 3.914463504618529 0.2448979591836735
 101 4.033264227844837 0.2448979590989058
 102 4.033303480219369 0.2448979590978055
 103 4.157302439755716 0.09557862365907428
 104 4.157638704449149 0.09394026729295442
 105 4.166242484685777 0.05600205374531840
 106 4.218056201768995 7.227771225211030e-05
 107 4.218057638911940 7.225778846275728e-05
 108 4.453345733351089 0.000000000000000
 109 4.511426316409082 0.000000000000000
 110 4.511430179554614 0.000000000000000
 111 4.531983024278367 0.000000000000000
 112 4.577949978632658 0.000000000000000
 113 5.404499640374492 0.000000000000000
 114 5.794083158069983 0.000000000000000
 115 5.910512689128499 0.000000000000000
 116 5.910516028103979 0.000000000000000
 117 6.772820864531925 0.000000000000000
 118 6.772825420856471 0.000000000000000
 119 7.863689243421058 0.000000000000000
 120 8.101739769077298 0.000000000000000
 121 8.101743086072462 0.000000000000000
 122 9.580747674887341 0.000000000000000
 123 10.08282702321338 0.000000000000000
 124 10.22295836996148 0.000000000000000
 125 10.22296148842011 0.000000000000000
 126 10.44679184332329 0.000000000000000
 127 10.64005808029969 0.000000000000000
 128 10.64006970168577 0.000000000000000
 129 10.74799418193039 0.000000000000000

 spin=1 k-point=3/8 Cartesian=0.000000000000000 -0.05149452561698253 0.02973037817338443 (21468 plane wave)
 1 -94.42184203698548 0.2448979591836735
 2 -94.41370608251640 0.2448979591836735
 3 -94.40929262836124 0.2448979591836735
 4 -94.40916362616976 0.2448979591836735
 5 -93.88013833477279 0.2448979591836735
 6 -93.87414955416871 0.2448979591836735
 7 -93.87115774934396 0.2448979591836735
 8 -93.86658499191009 0.2448979591836735
 9 -93.86520581230607 0.2448979591836735
 10 -93.86513920660377 0.2448979591836735
 11 -93.86392457026994 0.2448979591836735
 12 -93.86385788464642 0.2448979591836735
 13 -48.71396560282753 0.2448979591836735
 14 -48.71388060393879 0.2448979591836735
 15 -48.68354640368418 0.2448979591836735
 16 -48.58555704328016 0.2448979591836735
 17 -48.55267145102595 0.2448979591836735
 18 -48.54777111904686 0.2448979591836735
 19 -48.54765894342498 0.2448979591836735
 20 -48.50534615254799 0.2448979591836735
 21 -48.50527141002859 0.2448979591836735
 22 -48.45104884081794 0.2448979591836735
 23 -48.44497837649960 0.2448979591836735
 24 -48.39081420289381 0.2448979591836735
 25 -48.25340161106630 0.2448979591836735
 26 -48.25335699053382 0.2448979591836735
 27 -48.22720779034622 0.2448979591836735
 28 -48.22715819522328 0.2448979591836735
 29 -48.22382943807531 0.2448979591836735
 30 -48.20191601621742 0.2448979591836735
 31 -48.04742063331960 0.2448979591836735
 32 -48.04738321681167 0.2448979591836735
 33 -48.04557967648408 0.2448979591836735
 34 -48.04553978874841 0.2448979591836735
 35 -47.99555191182439 0.2448979591836735
 36 -47.99468745129440 0.2448979591836735
 37 -47.98849395629377 0.2448979591836735
 38 -47.98687227333643 0.2448979591836735
 39 -47.93948440446653 0.2448979591836735
 40 -47.93520817566304 0.2448979591836735
 41 -47.79705481763872 0.2448979591836735
 42 -47.76255675355915 0.2448979591836735
 43 -47.76072529660016 0.2448979591836735
 44 -47.75933125232246 0.2448979591836735
 45 -47.75926840549738 0.2448979591836735
 46 -47.75456815179236 0.2448979591836735
 47 -47.75031373963352 0.2448979591836735
 48 -47.75025146957187 0.2448979591836735
 49 -4.330920169399555 0.2448979591836735
 50 -2.528624006240928 0.2448979591836735
 51 -2.503531905180025 0.2448979591836735
 52 -2.156866157419520 0.2448979591836735
 53 -1.943406951780081 0.2448979591836735
 54 -1.917384520432016 0.2448979591836735
 55 -1.917377162286269 0.2448979591836735
 56 -1.732018531754332 0.2448979591836735
 57 -1.731992818759166 0.2448979591836735
 58 -1.540296557164777 0.2448979591836735
 59 -1.397394352672713 0.2448979591836735
 60 -1.397383174045842 0.2448979591836735
 61 -1.159599513669296 0.2448979591836735
 62 -0.8570744627069968 0.2448979591836735
 63 -0.8570586791463672 0.2448979591836735
 64 -0.07495997823899933 0.2448979591836735
 65 -0.07493303592714208 0.2448979591836735
 66 0.02461443884042875 0.2448979591836735
 67 0.09469008180300846 0.2448979591836735
 68 0.2682097579760791 0.2448979591836735
 69 0.5211817092107121 0.2448979591836735
 70 0.5565405735588620 0.2448979591836735
 71 0.5572298441624991 0.2448979591836735
 72 0.5572337492426859 0.2448979591836735
 73 0.6567588488429930 0.2448979591836735
 74 0.6567700336113197 0.2448979591836735
 75 1.008957308311124 0.2448979591836735
 76 1.063418677550836 0.2448979591836735
 77 1.176129465712791 0.2448979591836735
 78 1.219779941837895 0.2448979591836735
 79 1.239899910819265 0.2448979591836735
 80 1.310675998508851 0.2448979591836735
 81 1.416470174896875 0.2448979591836735
 82 1.416474139239851 0.2448979591836735
 83 1.739926092406818 0.2448979591836735
 84 2.097502265462146 0.2448979591836735
 85 2.097504501555928 0.2448979591836735
 86 2.116714567308939 0.2448979591836735
 87 2.133053304115263 0.2448979591836735
 88 2.518422471937200 0.2448979591836735
 89 2.518425701596574 0.2448979591836735
 90 2.530556662120830 0.2448979591836735
 91 2.530577978169116 0.2448979591836735
 92 2.538027096302211 0.2448979591836735
 93 2.569907228990007 0.2448979591836735
 94 2.712729603188361 0.2448979591836735
 95 2.735635402152241 0.2448979591836735
 96 3.192382667948733 0.2448979591836735
 97 3.309986613577647 0.2448979591836735
 98 3.309987044455492 0.2448979591836735
 99 3.426300105085811 0.2448979591836735
 100 3.426410556292796 0.2448979591836735
 101 3.514664354895603 0.2448979591836735
 102 3.585891345719428 0.2448979591836735
 103 3.585916980231516 0.2448979591836735
 104 3.838315418075235 0.2448979591836735
 105 3.947886433549561 0.2448979591836735
 106 4.045838036955528 0.2448979548974977
 107 4.045895242944494 0.2448979548244513
 108 4.168216876624257 0.04869159604150959
 109 4.171404770015947 0.03817630627919481
 110 4.271408793328631 6.535368165006674e-11
 111 4.407014855351663 0.000000000000000
 112 4.407046467022270 0.000000000000000
 113 4.881559133463897 0.000000000000000
 114 6.255571362714677 0.000000000000000
 115 6.255576035674722 0.000000000000000
 116 7.007021173869570 0.000000000000000
 117 7.056948678411664 0.000000000000000
 118 7.056964419415904 0.000000000000000
 119 7.066145395724734 0.000000000000000
 120 8.984370915601039 0.000000000000000
 121 8.984376268251319 0.000000000000000
 122 9.946063087975825 0.000000000000000
 123 10.42873749576949 0.000000000000000
 124 10.42874170404276 0.000000000000000
 125 10.52471530040516 0.000000000000000
 126 10.60831531074577 0.000000000000000
 127 11.07967782431683 0.000000000000000
 128 11.46671112665297 0.000000000000000
 129 11.46671189233477 0.000000000000000

 spin=1 k-point=4/8 Cartesian=0.000000000000000 -0.07724178842547262 0.04459556726007571 (21508 plane wave)
 1 -94.41911285570337 0.2448979591836735
 2 -94.41779817503476 0.2448979591836735
 3 -94.41133500483204 0.2448979591836735
 4 -94.41120600975373 0.2448979591836735
 5 -93.87569393104161 0.2448979591836735
 6 -93.87502270621620 0.2448979591836735
 7 -93.87287682960326 0.2448979591836735
 8 -93.87121322864718 0.2448979591836735
 9 -93.86680870281127 0.2448979591836735
 10 -93.86674202860804 0.2448979591836735
 11 -93.86636171245337 0.2448979591836735
 12 -93.86629504340630 0.2448979591836735
 13 -48.68725296188999 0.2448979591836735
 14 -48.68713866349215 0.2448979591836735
 15 -48.61107694788006 0.2448979591836735
 16 -48.57599220114871 0.2448979591836735
 17 -48.56533760980079 0.2448979591836735
 18 -48.54584237036389 0.2448979591836735
 19 -48.54572762300650 0.2448979591836735
 20 -48.53689916316682 0.2448979591836735
 21 -48.53679640125068 0.2448979591836735
 22 -48.52200839538108 0.2448979591836735
 23 -48.43060676044001 0.2448979591836735
 24 -48.40601157458958 0.2448979591836735
 25 -48.22743757381777 0.2448979591836735
 26 -48.22737788674154 0.2448979591836735
 27 -48.20485270572206 0.2448979591836735
 28 -48.20479008067129 0.2448979591836735
 29 -48.15250397603871 0.2448979591836735
 30 -48.13683250303540 0.2448979591836735
 31 -48.07911101921727 0.2448979591836735
 32 -48.07905692527262 0.2448979591836735
 33 -48.07273379994945 0.2448979591836735
 34 -48.07268110222443 0.2448979591836735
 35 -48.06359508341390 0.2448979591836735
 36 -48.05765850291502 0.2448979591836735
 37 -47.97727359913289 0.2448979591836735
 38 -47.97388853974302 0.2448979591836735
 39 -47.95258501779352 0.2448979591836735
 40 -47.95097696784607 0.2448979591836735
 41 -47.78660553160900 0.2448979591836735
 42 -47.77665658731740 0.2448979591836735
 43 -47.76228858676892 0.2448979591836735
 44 -47.76061016780909 0.2448979591836735
 45 -47.75703484542518 0.2448979591836735
 46 -47.75697235678270 0.2448979591836735
 47 -47.75334206140100 0.2448979591836735
 48 -47.75327950713695 0.2448979591836735
 49 -3.599259548903734 0.2448979591836735
 50 -2.889417166447847 0.2448979591836735
 51 -1.968200958178894 0.2448979591836735
 52 -1.798341305605292 0.2448979591836735
 53 -1.603261308422715 0.2448979591836735
 54 -1.491908145083372 0.2448979591836735
 55 -1.491878870226997 0.2448979591836735
 56 -1.434401125004521 0.2448979591836735
 57 -1.434351707966605 0.2448979591836735
 58 -1.406202051972404 0.2448979591836735
 59 -1.007208095695845 0.2448979591836735
 60 -1.007183187092003 0.2448979591836735
 61 -0.7849144156628782 0.2448979591836735
 62 -0.4082887144408494 0.2448979591836735
 63 -0.4082650217604541 0.2448979591836735
 64 -0.3686630645323412 0.2448979591836735
 65 -0.08642233821795903 0.2448979591836735
 66 -0.04823076016537269 0.2448979591836735
 67 -0.04819781119722402 0.2448979591836735
 68 0.01634623388362053 0.2448979591836735
 69 0.08370902497853747 0.2448979591836735
 70 0.08372930005193707 0.2448979591836735
 71 0.5339194928233560 0.2448979591836735
 72 0.6043870744806349 0.2448979591836735
 73 0.8038433895188026 0.2448979591836735
 74 0.9594211235157053 0.2448979591836735
 75 0.9594384857090887 0.2448979591836735
 76 1.127252523380229 0.2448979591836735
 77 1.127261521841730 0.2448979591836735
 78 1.186466955619215 0.2448979591836735
 79 1.244822462904790 0.2448979591836735
 80 1.377383298172711 0.2448979591836735
 81 1.415147393365970 0.2448979591836735
 82 1.441177369235309 0.2448979591836735
 83 1.441186046614733 0.2448979591836735
 84 1.513399444576702 0.2448979591836735
 85 1.557493021209630 0.2448979591836735
 86 1.607741030017502 0.2448979591836735
 87 1.607748463206472 0.2448979591836735
 88 1.706225098472190 0.2448979591836735
 89 1.728962470321103 0.2448979591836735
 90 2.252965683260446 0.2448979591836735
 91 2.335329520295661 0.2448979591836735
 92 2.349288355806122 0.2448979591836735
 93 2.395859928201264 0.2448979591836735
 94 2.395895795459431 0.2448979591836735
 95 2.570375300760926 0.2448979591836735
 96 2.696422228875878 0.2448979591836735
 97 2.726835868072802 0.2448979591836735
 98 2.726843052688277 0.2448979591836735
 99 3.060308915927111 0.2448979591836735
 100 3.153160992354068 0.2448979591836735
 101 3.351106232209002 0.2448979591836735
 102 3.351140781499581 0.2448979591836735
 103 3.374246262715825 0.2448979591836735
 104 3.381175982982431 0.2448979591836735
 105 3.452415844714159 0.2448979591836735
 106 3.697768246159511 0.2448979591836735
 107 4.040683610032126 0.2448979582811233
 108 4.040742295574979 0.2448979582646100
 109 4.186739645416388 0.008636495175815610
 110 4.202619559011539 0.001033949902550362
 111 4.428528549159481 0.000000000000000
 112 4.428566047252242 0.000000000000000
 113 5.587745697024362 0.000000000000000
 114 6.284173187922930 0.000000000000000
 115 6.386263211851890 0.000000000000000
 116 6.386269339324561 0.000000000000000
 117 7.249706328843092 0.000000000000000
 118 7.249731056069169 0.000000000000000
 119 8.268136765171961 0.000000000000000
 120 9.236122030603310 0.000000000000000
 121 9.236123717907370 0.000000000000000
 122 9.504794296787859 0.000000000000000
 123 10.53939563858392 0.000000000000000
 124 11.25018181298131 0.000000000000000
 125 11.34939699354216 0.000000000000000
 126 11.39473799403908 0.000000000000000
 127 11.39473810614772 0.000000000000000
 128 11.63527856478634 0.000000000000000
 129 12.20534783549278 0.000000000000000

 spin=1 k-point=5/8 Cartesian=0.000000000000000 -0.02574726280848987 0.04459556726007719 (21448 plane wave)
 1 -94.42232805674988 0.2448979591836735
 2 -94.41132094454515 0.2448979591836735
 3 -94.41125832718178 0.2448979591836735
 4 -94.40667335610932 0.2448979591836735
 5 -93.87890905822766 0.2448979591836735
 6 -93.87618839789576 0.2448979591836735
 7 -93.86798143261652 0.2448979591836735
 8 -93.86796707686854 0.2448979591836735
 9 -93.86503994332483 0.2448979591836735
 10 -93.86502552767553 0.2448979591836735
 11 -93.86222245002762 0.2448979591836735
 12 -93.86171052678458 0.2448979591836735
 13 -48.72652911286713 0.2448979591836735
 14 -48.70845023071448 0.2448979591836735
 15 -48.70842914267642 0.2448979591836735
 16 -48.58856244812203 0.2448979591836735
 17 -48.55072384507385 0.2448979591836735
 18 -48.55066753723240 0.2448979591836735
 19 -48.54470344712263 0.2448979591836735
 20 -48.51122981283029 0.2448979591836735
 21 -48.46789779056644 0.2448979591836735
 22 -48.46787607687043 0.2448979591836735
 23 -48.42585385731277 0.2448979591836735
 24 -48.38620668050543 0.2448979591836735
 25 -48.26595230600388 0.2448979591836735
 26 -48.24895549046738 0.2448979591836735
 27 -48.24894842574896 0.2448979591836735
 28 -48.23765126935796 0.2448979591836735
 29 -48.22171635013458 0.2448979591836735
 30 -48.22170562989361 0.2448979591836735
 31 -48.05270316594908 0.2448979591836735
 32 -48.05217846541791 0.2448979591836735
 33 -48.01204701802133 0.2448979591836735
 34 -48.01204128206631 0.2448979591836735
 35 -48.01018886772091 0.2448979591836735
 36 -48.01018340941813 0.2448979591836735
 37 -47.97041014451669 0.2448979591836735
 38 -47.96902164324283 0.2448979591836735
 39 -47.93350956483425 0.2448979591836735
 40 -47.93266893277912 0.2448979591836735
 41 -47.80035613750554 0.2448979591836735
 42 -47.76404832520349 0.2448979591836735
 43 -47.76013070100107 0.2448979591836735
 44 -47.76011412102068 0.2448979591836735
 45 -47.75671669971312 0.2448979591836735
 46 -47.75250631909146 0.2448979591836735
 47 -47.75249046142135 0.2448979591836735
 48 -47.74744988198388 0.2448979591836735
 49 -4.495414175993910 0.2448979591836735
 50 -2.679536172561481 0.2448979591836735
 51 -2.307450697481626 0.2448979591836735
 52 -2.307447337853135 0.2448979591836735
 53 -2.299188149457770 0.2448979591836735
 54 -1.927893994007035 0.2448979591836735
 55 -1.922477501929170 0.2448979591836735
 56 -1.922473977288430 0.2448979591836735
 57 -1.790139973039245 0.2448979591836735
 58 -1.540526119808239 0.2448979591836735
 59 -1.540523892178994 0.2448979591836735
 60 -1.437666476132508 0.2448979591836735
 61 -1.168581055454727 0.2448979591836735
 62 -1.168577362945971 0.2448979591836735
 63 -0.9300591835926533 0.2448979591836735
 64 -0.08958864643583724 0.2448979591836735
 65 0.02296636955718703 0.2448979591836735
 66 0.02296794628290440 0.2448979591836735
 67 0.1274472797722901 0.2448979591836735
 68 0.4303481867403339 0.2448979591836735
 69 0.4588534250440265 0.2448979591836735
 70 0.5462607631899667 0.2448979591836735
 71 0.5462679946908749 0.2448979591836735
 72 0.5591557220234694 0.2448979591836735
 73 0.6409065089316361 0.2448979591836735
 74 0.9256541983983464 0.2448979591836735
 75 0.9256626960287759 0.2448979591836735
 76 0.9519302590288076 0.2448979591836735
 77 1.061672254188878 0.2448979591836735
 78 1.118297741607676 0.2448979591836735
 79 1.263046477362103 0.2448979591836735
 80 1.450473279089747 0.2448979591836735
 81 1.450486670005145 0.2448979591836735
 82 1.539917964190489 0.2448979591836735
 83 1.627696951955100 0.2448979591836735
 84 2.173993729155394 0.2448979591836735
 85 2.261850615839440 0.2448979591836735
 86 2.261866823648880 0.2448979591836735
 87 2.267889852720220 0.2448979591836735
 88 2.516627063460732 0.2448979591836735
 89 2.630055730252723 0.2448979591836735
 90 2.677582066110181 0.2448979591836735
 91 2.677585135076662 0.2448979591836735
 92 2.843198976827973 0.2448979591836735
 93 2.870998683061825 0.2448979591836735
 94 2.871008587861372 0.2448979591836735
 95 2.907961124664276 0.2448979591836735
 96 2.975174822195111 0.2448979591836735
 97 3.443243922960662 0.2448979591836735
 98 3.443270691485500 0.2448979591836735
 99 3.573306839593854 0.2448979591836735
 100 3.620902116616144 0.2448979591836735
 101 3.727147262003430 0.2448979591836735
 102 3.727150906489920 0.2448979591836735
 103 3.880680241869210 0.2448979591836735
 104 3.963029949779151 0.2448979591836735
 105 4.057420025080289 0.2448978490381688
 106 4.065044339486530 0.2448971882147028
 107 4.065046099988860 0.2448971878816918
 108 4.254472994481402 1.211390885561842e-08
 109 4.254478540299365 1.209470283109255e-08
 110 4.321754771889672 0.000000000000000
 111 4.720595607108587 0.000000000000000
 112 4.852805602271331 0.000000000000000
 113 4.852806354279279 0.000000000000000
 114 5.345828078491516 0.000000000000000
 115 5.345829640776425 0.000000000000000
 116 6.676944394676602 0.000000000000000
 117 7.351695831332857 0.000000000000000
 118 7.759807008224335 0.000000000000000
 119 7.759817238414023 0.000000000000000
 120 8.043735305457483 0.000000000000000
 121 8.509674152115727 0.000000000000000
 122 9.825271247593939 0.000000000000000
 123 10.25160020653303 0.000000000000000
 124 10.37801993431307 0.000000000000000
 125 10.69713527774981 0.000000000000000
 126 10.96947308357474 0.000000000000000
 127 10.99389134469390 0.000000000000000
 128 10.99389736753787 0.000000000000000
 129 11.78601880378669 0.000000000000000

 spin=1 k-point=6/8 Cartesian=0.000000000000000 -0.05149452561698253 0.05946075634676699 (21469 plane wave)
 1 -94.41841355476016 0.4897959183673469
 2 -94.41412378602810 0.4897959183673469
 3 -94.41209117397702 0.4897959183673469
 4 -94.40852714480619 0.4897959183673469
 5 -93.87577055381605 0.4897959183673469
 6 -93.87161665057491 0.4897959183673469
 7 -93.87021541301951 0.4897959183673469
 8 -93.86843068715790 0.4897959183673469
 9 -93.86835412548582 0.4897959183673469
 10 -93.86630410200530 0.4897959183673469
 11 -93.86473182473668 0.4897959183673469
 12 -93.86294558592402 0.4897959183673469
 13 -48.69887451407237 0.4897959183673469
 14 -48.67626509394068 0.4897959183673469
 15 -48.64901248922099 0.4897959183673469
 16 -48.57885224960091 0.4897959183673469
 17 -48.55888156847668 0.4897959183673469
 18 -48.55665496949397 0.4897959183673469
 19 -48.55146351562173 0.4897959183673469
