1     # ionic step
 Electronic state energy (eV) and occupations
 Spin number 1
 58 9.604131840204198 0.000000000000000
 59 10.03958500140932 0.000000000000000
 60 10.03958617289809 0.000000000000000
 61 10.06953119218760 0.000000000000000
 62 10.16719277402120 0.000000000000000
 63 10.16719340918385 0.000000000000000
 64 11.58658260979581 0.000000000000000
 65 12.17131873388419 0.000000000000000
 66 12.17131873340548 0.000000000000000
 67 17.34755835679405 0.000000000000000
 68 17.34755835699006 0.000000000000000

 spin=1 k-point=3/20 Cartesian=0.04968788554693819 0.000000000000000 0.000000000000000 (10075 plane wave)
 1 -27.31594035750903 0.03498542274052478
 2 -27.31594035500789 0.03498542274052478
 3 -27.30873882032886 0.03498542274052478
 4 -27.30873880724475 0.03498542274052478
 5 -27.30447450769014 0.03498542274052478
 6 -27.30158805356053 0.03498542274052478
 7 -27.30157722280429 0.03498542274052478
 8 -27.29912987736308 0.03498542274052478
 9 -27.29788211766222 0.03498542274052478
 10 -27.29788210527261 0.03498542274052478
 11 -27.29592444280234 0.03498542274052478
 12 -27.29061093596396 0.03498542274052478
 13 -27.28352760135023 0.03498542274052478
 14 -27.27998557947495 0.03498542274052478
 15 -27.27997415078459 0.03498542274052478
 16 -27.27808062406976 0.03498542274052478
 17 -27.27793709526942 0.03498542274052478
 18 -27.27793709473822 0.03498542274052478
 19 -27.27439940524604 0.03498542274052478
 20 -27.27438279132089 0.03498542274052478
 21 -6.775444307674685 0.03498542274052478
 22 -6.775443949962544 0.03498542274052478
 23 -6.763544216968637 0.03498542274052478
 24 -6.710204018950138 0.03498542274052478
 25 -6.686238667697761 0.03498542274052478
 26 -6.686238661909757 0.03498542274052478
 27 -6.656265085159850 0.03498542274052478
 28 -6.656264995665736 0.03498542274052478
 29 -6.647215072897137 0.03498542274052478
 30 -6.647215048529982 0.03498542274052478
 31 -6.646493439486159 0.03498542274052478
 32 -6.646491547701642 0.03498542274052478
 33 -6.635917070188663 0.03498542274052478
 34 -6.634871211802742 0.03498542274052478
 35 -6.634864898405486 0.03498542274052478
 36 -6.628574834097563 0.03498542274052478
 37 -6.619995660908533 0.03498542274052478
 38 -6.611695025014307 0.03498542274052478
 39 -6.611686414211998 0.03498542274052478
 40 -6.609350465791781 0.03498542274052478
 41 -3.992030022746175 0.03498542274052478
 42 -2.678203322894143 0.03498542274052478
 43 -1.984178539926192 0.03498542274052478
 44 -1.984170233290739 0.03498542274052478
 45 1.615844279595282 0.03498542274052478
 46 1.615846832238421 0.03498542274052478
 47 2.547443594655768 0.03498542274052478
 48 5.082029782146877 0.03498542274052478
 49 5.082030545312607 0.03498542274052478
 50 5.201046971679995 0.03498542274052478
 51 5.201050998101248 0.03498542274052478
 52 5.732714330681054 0.03498542274052478
 53 5.914125919259456 0.03498542274052478
 54 5.914125919337056 0.03498542274052478
 55 7.354252786314820 0.03498542274052478
 56 7.354252786499299 0.03498542274052478
 57 9.682171647105969 0.000000000000000
 58 10.37332451574725 0.000000000000000
 59 10.55414148283051 0.000000000000000
 60 10.98764219231230 0.000000000000000
 61 10.98764265409971 0.000000000000000
 62 11.09568355470305 0.000000000000000
 63 11.09568439767315 0.000000000000000
 64 11.11806357034149 0.000000000000000
 65 12.96680900079518 0.000000000000000
 66 12.96680900071394 0.000000000000000
 67 16.28597875446870 0.000000000000000
 68 16.28597875438085 0.000000000000000

 spin=1 k-point=4/20 Cartesian=0.07453182832040595 0.000000000000000 0.000000000000000 (10050 plane wave)
 1 -27.30409319563603 0.03498542274052478
 2 -27.30285726059057 0.03498542274052478
 3 -27.30285720974673 0.03498542274052478
 4 -27.30227486866078 0.03498542274052478
 5 -27.30227481083973 0.03498542274052478
 6 -27.29955660646519 0.03498542274052478
 7 -27.29395931753876 0.03498542274052478
 8 -27.29395930915447 0.03498542274052478
 9 -27.29315426973536 0.03498542274052478
 10 -27.29314005016964 0.03498542274052478
 11 -27.29264876600288 0.03498542274052478
 12 -27.29178408871437 0.03498542274052478
 13 -27.28737261229320 0.03498542274052478
 14 -27.28737260009127 0.03498542274052478
 15 -27.28216240435243 0.03498542274052478
 16 -27.27555244851715 0.03498542274052478
 17 -27.27075318133759 0.03498542274052478
 18 -27.27073850347082 0.03498542274052478
 19 -27.26986488672274 0.03498542274052478
 20 -27.26984827304789 0.03498542274052478
 21 -6.766476778814187 0.03498542274052478
 22 -6.766476402450158 0.03498542274052478
 23 -6.750023536005003 0.03498542274052478
 24 -6.728432285459974 0.03498542274052478
 25 -6.673298999205397 0.03498542274052478
 26 -6.673298981067523 0.03498542274052478
 27 -6.661276481615998 0.03498542274052478
 28 -6.661276306009624 0.03498542274052478
 29 -6.659988333664420 0.03498542274052478
 30 -6.659988141884136 0.03498542274052478
 31 -6.643983652285617 0.03498542274052478
 32 -6.643982778047489 0.03498542274052478
 33 -6.628785457768107 0.03498542274052478
 34 -6.628784870638554 0.03498542274052478
 35 -6.628415348505216 0.03498542274052478
 36 -6.626288805338701 0.03498542274052478
 37 -6.618831849446509 0.03498542274052478
 38 -6.616377881480873 0.03498542274052478
 39 -6.611268388023110 0.03498542274052478
 40 -6.611256829089980 0.03498542274052478
 41 -3.643586389850098 0.03498542274052478
 42 -3.189547188846217 0.03498542274052478
 43 -1.968099582707198 0.03498542274052478
 44 -1.968091241644820 0.03498542274052478
 45 1.676313399007257 0.03498542274052478
 46 1.676316036976630 0.03498542274052478
 47 3.507062407689851 0.03498542274052478
 48 4.584501561967500 0.03498542274052478
 49 4.836922316417869 0.03498542274052478
 50 4.836922932686778 0.03498542274052478
 51 5.020195699951243 0.03498542274052478
 52 5.020199363854769 0.03498542274052478
 53 6.293287054575643 0.03498542274052478
 54 6.293287054901281 0.03498542274052478
 55 6.790693752037093 0.03498542274052478
 56 6.790693752089104 0.03498542274052478
 57 9.940946701965437 0.000000000000000
 58 10.33778302932218 0.000000000000000
 59 11.07198665735929 0.000000000000000
 60 11.23637413375869 0.000000000000000
 61 12.21034173988851 0.000000000000000
 62 12.21034293066211 0.000000000000000
 63 12.28197764392411 0.000000000000000
 64 12.28197765767150 0.000000000000000
 65 13.93592377804840 0.000000000000000
 66 13.93592478966673 0.000000000000000
 67 13.99539310559196 0.000000000000000
 68 13.99539310580137 0.000000000000000

 spin=1 k-point=5/20 Cartesian=0.02484394277346797 0.02484394277346797 0.000000000000000 (10063 plane wave)
 1 -27.31580640518400 0.06997084548104957
 2 -27.31267545712350 0.06997084548104957
 3 -27.30923089197514 0.06997084548104957
 4 -27.30869264901106 0.06997084548104957
 5 -27.30842658164119 0.06997084548104957
 6 -27.30631837254333 0.06997084548104957
 7 -27.30631376019634 0.06997084548104957
 8 -27.29345462351181 0.06997084548104957
 9 -27.29316006010959 0.06997084548104957
 10 -27.29314787808095 0.06997084548104957
 11 -27.28977869260574 0.06997084548104957
 12 -27.28770463512907 0.06997084548104957
 13 -27.28147088194082 0.06997084548104957
 14 -27.28145808257732 0.06997084548104957
 15 -27.28052177529482 0.06997084548104957
 16 -27.27550874080403 0.06997084548104957
 17 -27.27249042856804 0.06997084548104957
 18 -27.27248649457983 0.06997084548104957
 19 -27.26935579599903 0.06997084548104957
 20 -27.26934231856324 0.06997084548104957
 21 -6.779810541111346 0.06997084548104957
 22 -6.775506002153047 0.06997084548104957
 23 -6.775505076964092 0.06997084548104957
 24 -6.700418863892374 0.06997084548104957
 25 -6.688518759018390 0.06997084548104957
 26 -6.685959145364648 0.06997084548104957
 27 -6.652083233211409 0.06997084548104957
 28 -6.643943206779175 0.06997084548104957
 29 -6.643939204956822 0.06997084548104957
 30 -6.642052374376043 0.06997084548104957
 31 -6.642027024194937 0.06997084548104957
 32 -6.641930064085808 0.06997084548104957
 33 -6.640483154022218 0.06997084548104957
 34 -6.637251957464403 0.06997084548104957
 35 -6.637243470076778 0.06997084548104957
 36 -6.623668320447752 0.06997084548104957
 37 -6.622490630414972 0.06997084548104957
 38 -6.612895069940159 0.06997084548104957
 39 -6.610040786954507 0.06997084548104957
 40 -6.610025158516224 0.06997084548104957
 41 -4.136983726701661 0.06997084548104957
 42 -2.197146811408136 0.06997084548104957
 43 -2.197141389988492 0.06997084548104957
 44 -2.004068011326140 0.06997084548104957
 45 1.575656204215179 0.06997084548104957
 46 1.817505348743794 0.06997084548104957
 47 1.817515529545207 0.06997084548104957
 48 5.008841418216227 0.06997084548104957
 49 5.473305277360330 0.06997084548104957
 50 5.473308465728658 0.06997084548104957
 51 5.591860917518879 0.06997084548104957
 52 5.591863453156132 0.06997084548104957
 53 5.730832196359035 0.06997084548104957
 54 6.305671509955302 0.06997084548104957
 55 7.626531463198502 0.06997084548104957
 56 8.018205937324581 0.06997084548104689
 57 9.565995496097903 0.000000000000000
 58 9.858143777835799 0.000000000000000
 59 9.996425195651470 0.000000000000000
 60 9.996425377027190 0.000000000000000
 61 10.40034226903010 0.000000000000000
 62 10.40034432245438 0.000000000000000
 63 10.92382633001760 0.000000000000000
 64 11.87209419218721 0.000000000000000
 65 11.99383615208032 0.000000000000000
 66 12.50348493021542 0.000000000000000
 67 16.20313903661388 0.000000000000000
 68 16.20314288569862 0.000000000000000

 spin=1 k-point=6/20 Cartesian=0.04968788554693819 0.02484394277346797 0.000000000000000 (10087 plane wave)
 1 -27.31746228617665 0.1399416909620991
 2 -27.31528194055039 0.1399416909620991
 3 -27.31273650787693 0.1399416909620991
 4 -27.31007907310010 0.1399416909620991
 5 -27.30670689357106 0.1399416909620991
 6 -27.30511330204983 0.1399416909620991
 7 -27.30417421226778 0.1399416909620991
 8 -27.30257307192350 0.1399416909620991
 9 -27.29987263699113 0.1399416909620991
 10 -27.29533251625283 0.1399416909620991
 11 -27.29335091324275 0.1399416909620991
 12 -27.29324103555684 0.1399416909620991
 13 -27.28829629039109 0.1399416909620991
 14 -27.28795677216571 0.1399416909620991
 15 -27.28442025308781 0.1399416909620991
 16 -27.28410710504561 0.1399416909620991
 17 -27.28272645189022 0.1399416909620991
 18 -27.28033436071971 0.1399416909620991
 19 -27.27101263705568 0.1399416909620991
 20 -27.26931870177415 0.1399416909620991
 21 -6.772520535492174 0.1399416909620991
 22 -6.768906360045867 0.1399416909620991
 23 -6.768789840974019 0.1399416909620991
 24 -6.713272443960687 0.1399416909620991
 25 -6.684961242464478 0.1399416909620991
 26 -6.684780170724145 0.1399416909620991
 27 -6.656549739408675 0.1399416909620991
 28 -6.655839151272665 0.1399416909620991
 29 -6.653564816464439 0.1399416909620991
 30 -6.651785925408876 0.1399416909620991
 31 -6.646951359571534 0.1399416909620991
 32 -6.643793324539088 0.1399416909620991
 33 -6.637369394804044 0.1399416909620991
 34 -6.635531279953742 0.1399416909620991
 35 -6.632422508537223 0.1399416909620991
 36 -6.630631018830798 0.1399416909620991
 37 -6.622964700262076 0.1399416909620991
 38 -6.615473035840638 0.1399416909620991
 39 -6.613072317666946 0.1399416909620991
 40 -6.610203818170185 0.1399416909620991
 41 -3.922607925738598 0.1399416909620991
 42 -2.640204759143471 0.1399416909620991
 43 -2.146459265174959 0.1399416909620991
 44 -2.011048148037305 0.1399416909620991
 45 1.649097490265953 0.1399416909620991
 46 1.818126070371271 0.1399416909620991
 47 2.488292982977065 0.1399416909620991
 48 4.666056445068823 0.1399416909620991
 49 5.055816696348868 0.1399416909620991
 50 5.321185642016947 0.1399416909620991
 51 5.445294972144943 0.1399416909620991
 52 5.677811738848137 0.1399416909620991
 53 5.705084341447055 0.1399416909620991
 54 5.909599365170915 0.1399416909620991
 55 7.097174073942643 0.1399416909620991
 56 7.623482921352145 0.1399416909620991
 57 10.08978257860930 0.000000000000000
 58 10.27775756723994 0.000000000000000
 59 10.34500493848679 0.000000000000000
 60 10.82817841740467 0.000000000000000
 61 10.97801056898883 0.000000000000000
 62 11.25733619417711 0.000000000000000
 63 11.44572110113052 0.000000000000000
 64 12.06591680519274 0.000000000000000
 65 12.78379768603730 0.000000000000000
 66 13.18998996428889 0.000000000000000
 67 14.61797328881141 0.000000000000000
 68 15.11145680751782 0.000000000000000

 spin=1 k-point=7/20 Cartesian=0.07453182832040595 0.02484394277346797 0.000000000000000 (10085 plane wave)
 1 -27.31282244007203 0.1399416909620991
 2 -27.31159621663267 0.1399416909620991
 3 -27.31028100181202 0.1399416909620991
 4 -27.31010984885717 0.1399416909620991
 5 -27.30854763496719 0.1399416909620991
 6 -27.30508990761051 0.1399416909620991
 7 -27.30500701873992 0.1399416909620991
 8 -27.29692853597849 0.1399416909620991
 9 -27.29667961423878 0.1399416909620991
 10 -27.29658472160241 0.1399416909620991
 11 -27.29247022622020 0.1399416909620991
 12 -27.29147959096741 0.1399416909620991
 13 -27.28967542668851 0.1399416909620991
 14 -27.28942736048061 0.1399416909620991
 15 -27.28748034036538 0.1399416909620991
 16 -27.28251971915351 0.1399416909620991
 17 -27.28127218673553 0.1399416909620991
 18 -27.27973810942895 0.1399416909620991
 19 -27.27926856743658 0.1399416909620991
 20 -27.27804803130590 0.1399416909620991
 21 -6.768227951763771 0.1399416909620991
 22 -6.766364044778974 0.1399416909620991
 23 -6.751364991559248 0.1399416909620991
 24 -6.731911344948832 0.1399416909620991
 25 -6.675678686666553 0.1399416909620991
 26 -6.674575454201476 0.1399416909620991
 27 -6.663479273802542 0.1399416909620991
 28 -6.662826274306076 0.1399416909620991
 29 -6.662234104726704 0.1399416909620991
 30 -6.660425069851279 0.1399416909620991
 31 -6.648734619087556 0.1399416909620991
 32 -6.647391106952290 0.1399416909620991
 33 -6.632291177608019 0.1399416909620991
 34 -6.632185552698637 0.1399416909620991
 35 -6.631581928708294 0.1399416909620991
 36 -6.629056826226272 0.1399416909620991
 37 -6.621226514247366 0.1399416909620991
 38 -6.615260717125415 0.1399416909620991
 39 -6.615016427291419 0.1399416909620991
 40 -6.614689659638789 0.1399416909620991
 41 -3.580465533909837 0.1399416909620991
 42 -3.136370786872063 0.1399416909620991
 43 -2.085633414925495 0.1399416909620991
 44 -2.036751106362030 0.1399416909620991
 45 1.733498862674468 0.1399416909620991
 46 1.794217632738458 0.1399416909620991
 47 3.358677690510252 0.1399416909620991
 48 4.320062977734059 0.1399416909620991
 49 4.550331871481056 0.1399416909620991
 50 4.698280186280510 0.1399416909620991
 51 5.405270534431131 0.1399416909620991
 52 5.522489285673342 0.1399416909620991
 53 6.038077217935283 0.1399416909620991
 54 6.388337185160315 0.1399416909620991
 55 6.528320630915180 0.1399416909620991
 56 6.989562327685295 0.1399416909620991
 57 10.34728064097892 0.000000000000000
 58 10.66387065419895 0.000000000000000
 59 11.24085334098220 0.000000000000000
 60 11.25052063836607 0.000000000000000
 61 11.36022769468594 0.000000000000000
 62 12.06246112262382 0.000000000000000
 63 12.40319618943528 0.000000000000000
 64 13.16198232874836 0.000000000000000
 65 13.30267144735775 0.000000000000000
 66 13.69630096085453 0.000000000000000
 67 13.87638604711041 0.000000000000000
 68 13.97451574922519 0.000000000000000

 spin=1 k-point=8/20 Cartesian=0.04968788554693819 0.04968788554693819 0.000000000000000 (10105 plane wave)
 1 -27.32195035358637 0.06997084548104957
 2 -27.32001340635023 0.06997084548104957
 3 -27.31470047028354 0.06997084548104957
 4 -27.31141036341914 0.06997084548104957
 5 -27.30831238038440 0.06997084548104957
 6 -27.30831152159320 0.06997084548104957
 7 -27.30558346438648 0.06997084548104957
 8 -27.30265151971319 0.06997084548104957
 9 -27.30203983895542 0.06997084548104957
 10 -27.29736084539953 0.06997084548104957
 11 -27.29597880952947 0.06997084548104957
 12 -27.29596847039232 0.06997084548104957
 13 -27.29383737255422 0.06997084548104957
 14 -27.29126104423120 0.06997084548104957
 15 -27.28820953926999 0.06997084548104957
 16 -27.28820252445749 0.06997084548104957
 17 -27.28667849878713 0.06997084548104957
 18 -27.28667831762744 0.06997084548104957
 19 -27.27491610015220 0.06997084548104957
 20 -27.27490553073157 0.06997084548104957
 21 -6.773116870711422 0.06997084548104957
 22 -6.762836284672469 0.06997084548104957
 23 -6.762831390733033 0.06997084548104957
 24 -6.723709709497682 0.06997084548104957
 25 -6.687098471610613 0.06997084548104957
 26 -6.677754979115099 0.06997084548104957
 27 -6.664005963842192 0.06997084548104957
 28 -6.659381857121554 0.06997084548104957
 29 -6.659353417195836 0.06997084548104957
 30 -6.652929660411829 0.06997084548104957
 31 -6.652923688305498 0.06997084548104957
 32 -6.652752843772074 0.06997084548104957
 33 -6.638294804792349 0.06997084548104957
 34 -6.631822109431048 0.06997084548104957
 35 -6.631807880331304 0.06997084548104957
 36 -6.629903438321779 0.06997084548104957
 37 -6.620781171612390 0.06997084548104957
 38 -6.620602713477274 0.06997084548104957
 39 -6.613327110288592 0.06997084548104957
 40 -6.613314713065631 0.06997084548104957
 41 -3.719169619344850 0.06997084548104957
 42 -2.533358680586297 0.06997084548104957
 43 -2.533354696749904 0.06997084548104957
 44 -2.093052218347289 0.06997084548104957
 45 1.747416119181395 0.06997084548104957
 46 2.327971691441356 0.06997084548104957
 47 2.327979877886607 0.06997084548104957
 48 4.422921146115345 0.06997084548104957
 49 4.555497691207021 0.06997084548104957
 50 5.190735890108694 0.06997084548104957
 51 5.190739621369954 0.06997084548104957
 52 5.942269038685255 0.06997084548104957
 53 5.942271452755562 0.06997084548104957
 54 6.106686613288317 0.06997084548104957
 55 6.548904876756733 0.06997084548104957
 56 7.746399004890772 0.06997084548104957
 57 10.20433332185435 0.000000000000000
 58 10.29731609164420 0.000000000000000
 59 11.07537811644922 0.000000000000000
 60 11.07537845397300 0.000000000000000
 61 11.53248885893929 0.000000000000000
 62 11.53249013933566 0.000000000000000
 63 12.27408423723948 0.000000000000000
 64 12.43642998835296 0.000000000000000
 65 13.20202761926892 0.000000000000000
 66 13.55940164984857 0.000000000000000
 67 13.70600423281747 0.000000000000000
 68 13.70600727863652 0.000000000000000

 spin=1 k-point=9/20 Cartesian=0.07453182832040595 0.04968788554693819 0.000000000000000 (10067 plane wave)
 1 -27.31692057746234 0.1399416909620991
 2 -27.30747870619383 0.1399416909620991
 3 -27.30611705355266 0.1399416909620991
 4 -27.30377764151762 0.1399416909620991
 5 -27.30361905816072 0.1399416909620991
 6 -27.30118834407779 0.1399416909620991
 7 -27.29602513161193 0.1399416909620991
 8 -27.29549524084521 0.1399416909620991
 9 -27.29323981766837 0.1399416909620991
 10 -27.29094085091792 0.1399416909620991
 11 -27.29021576709836 0.1399416909620991
 12 -27.28939688932256 0.1399416909620991
 13 -27.28622657264019 0.1399416909620991
 14 -27.28471449701963 0.1399416909620991
 15 -27.28239550214480 0.1399416909620991
 16 -27.28211859615650 0.1399416909620991
 17 -27.28204282545418 0.1399416909620991
 18 -27.28135750310306 0.1399416909620991
 19 -27.27728595541270 0.1399416909620991
 20 -27.27720029404080 0.1399416909620991
 21 -6.760920627636250 0.1399416909620991
 22 -6.756796126517322 0.1399416909620991
 23 -6.748715946544883 0.1399416909620991
 24 -6.735811084292549 0.1399416909620991
 25 -6.678171211080229 0.1399416909620991
 26 -6.672782181743948 0.1399416909620991
 27 -6.666016061579442 0.1399416909620991
 28 -6.662916663005211 0.1399416909620991
 29 -6.662086188903671 0.1399416909620991
 30 -6.661355088573627 0.1399416909620991
 31 -6.653831309071817 0.1399416909620991
 32 -6.652709355192592 0.1399416909620991
 33 -6.628878544425715 0.1399416909620991
 34 -6.627429664309203 0.1399416909620991
 35 -6.626908995619049 0.1399416909620991
 36 -6.626441031022457 0.1399416909620991
 37 -6.618980117620458 0.1399416909620991
 38 -6.616766132221525 0.1399416909620991
 39 -6.615549209006354 0.1399416909620991
 40 -6.615362733394498 0.1399416909620991
 41 -3.396594571931510 0.1399416909620991
 42 -2.983607458816396 0.1399416909620991
 43 -2.382551247923660 0.1399416909620991
 44 -2.223863443314091 0.1399416909620991
 45 1.907688850780035 0.1399416909620991
 46 2.114663435497295 0.1399416909620991
 47 3.000229948646924 0.1399416909620991
 48 3.756400284354817 0.1399416909620991
 49 4.453363873006095 0.1399416909620991
 50 4.734326562238635 0.1399416909620991
 51 5.507996430545029 0.1399416909620991
 52 5.978567554893427 0.1399416909620991
 53 6.055308931977969 0.1399416909620991
 54 6.177814230174062 0.1399416909620991
 55 6.598594365230190 0.1399416909620991
 56 7.290553385440240 0.1399416909620991
 57 10.74596073522153 0.000000000000000
 58 10.77321019711549 0.000000000000000
 59 11.17609312002399 0.000000000000000
 60 11.58802264908472 0.000000000000000
 61 11.65787215455016 0.000000000000000
 62 11.90809208652430 0.000000000000000
 63 12.57470634098510 0.000000000000000
 64 13.14187068122254 0.000000000000000
 65 13.33005163997982 0.000000000000000
 66 13.49041336748004 0.000000000000000
 67 13.62570516289579 0.000000000000000
 68 13.73557688196567 0.000000000000000

 spin=1 k-point=10/20 Cartesian=0.07453182832040595 0.07453182832040595 0.000000000000000 (10081 plane wave)
 1 -27.31630283565703 0.06997084548104957
 2 -27.31210806785453 0.06997084548104957
 3 -27.30869178558514 0.06997084548104957
 4 -27.30867890782809 0.06997084548104957
 5 -27.30813978093149 0.06997084548104957
 6 -27.30182221734985 0.06997084548104957
 7 -27.29956794409657 0.06997084548104957
 8 -27.29955624243439 0.06997084548104957
 9 -27.29918148078963 0.06997084548104957
 10 -27.29917061425287 0.06997084548104957
 11 -27.29806681091906 0.06997084548104957
 12 -27.28809113002776 0.06997084548104957
 13 -27.28808273342315 0.06997084548104957
 14 -27.28470129382257 0.06997084548104957
 15 -27.28282147203371 0.06997084548104957
 16 -27.28168708550504 0.06997084548104957
 17 -27.28104437385950 0.06997084548104957
 18 -27.28022268923231 0.06997084548104957
 19 -27.28021520882852 0.06997084548104957
 20 -27.27804684106997 0.06997084548104957
 21 -6.753331565818453 0.06997084548104957
 22 -6.750381639447639 0.06997084548104957
 23 -6.750373705379571 0.06997084548104957
 24 -6.740081265307292 0.06997084548104957
 25 -6.677479221589166 0.06997084548104957
 26 -6.672289896820294 0.06997084548104957
 27 -6.669291950119674 0.06997084548104957
 28 -6.669264334139029 0.06997084548104957
 29 -6.665886788270004 0.06997084548104957
 30 -6.665876316778904 0.06997084548104957
 31 -6.664942540796173 0.06997084548104957
 32 -6.663457455114231 0.06997084548104957
 33 -6.623901956299315 0.06997084548104957
 34 -6.623901768719696 0.06997084548104957
 35 -6.622741165100718 0.06997084548104957
 36 -6.621445728555879 0.06997084548104957
 37 -6.619741354623140 0.06997084548104957
 38 -6.619187036677742 0.06997084548104957
 39 -6.619184337121862 0.06997084548104957
 40 -6.618407032349380 0.06997084548104957
